VERSION -1073739260 0 0 0
LEAVE kind/msg/state/clicks 9 533 8 0
LEAVE kind/msg/state/clicks 9 8 0 0
FOCUS_CASE_AFTER kind/state/capture/clicks 9 0 0 0
FOCUS_CASE kind/mode 9 2 0 0
FOCUS_CASE_BEFORE kind/state/capture/clicks 9 40 1 0
ENTER kind/msg/state/clicks 9 8 40 0
ENTER kind/msg/state/clicks 9 533 8 0
LEAVE kind/msg/state/clicks 9 533 8 0
LEAVE kind/msg/state/clicks 9 8 0 0
FOCUS_CASE_AFTER kind/state/capture/clicks 9 0 0 0
FOCUS_CASE kind/mode 9 3 0 0
FOCUS_CASE_BEFORE kind/state/capture/clicks 9 12 0 0
ENTER kind/msg/state/clicks 9 8 12 0
ENTER kind/msg/state/clicks 9 243 12 0
LEAVE kind/msg/state/clicks 9 243 8 0
CLICK kind/state/capture/count 9 9 0 1
LEAVE kind/msg/state/clicks 9 8 1 1
FOCUS_CASE_AFTER kind/state/capture/clicks 9 1 0 1
DLGC kind/before/focused/style 10 8224 8224 10
SPACE_DOWN kind/state/capture/clicks 10 44 1 0
SPACE_UP kind/state/capture/clicks 10 8 0 1
HIGHLIGHT kind/state/capture/clicks 10 12 0 0
MOUSE_DOWN kind/state/capture/clicks 10 108 1 0
MOUSE_OUT kind/state/capture/clicks 10 104 1 0
MOUSE_BACK kind/state/capture/clicks 10 108 1 0
CAPTURE_LOST kind/state/capture/clicks 10 8 0 0
ENTER kind/msg/state/clicks 10 256 8 0
ENTER kind/msg/state/clicks 10 243 40 0
LEAVE kind/msg/state/clicks 10 243 44 0
LEAVE kind/msg/state/clicks 10 256 44 0
SECOND_SPACE_DOWN kind/state/capture/clicks 10 44 1 0
ENTER kind/msg/state/clicks 10 8 44 0
ENTER kind/msg/state/clicks 10 243 44 0
LEAVE kind/msg/state/clicks 10 243 40 0
ENTER kind/msg/state/clicks 10 533 8 0
LEAVE kind/msg/state/clicks 10 533 8 0
CLICK kind/state/capture/count 10 8 0 1
LEAVE kind/msg/state/clicks 10 8 0 1
FOCUS_LOST kind/state/capture/clicks 10 0 0 1
FOCUS_CASE kind/mode 10 0 0 0
FOCUS_CASE_BEFORE kind/state/capture/clicks 10 108 1 0
ENTER kind/msg/state/clicks 10 8 108 0
ENTER kind/msg/state/clicks 10 243 108 0
LEAVE kind/msg/state/clicks 10 243 104 0
ENTER kind/msg/state/clicks 10 533 8 0
LEAVE kind/msg/state/clicks 10 533 8 0
LEAVE kind/msg/state/clicks 10 8 0 0
FOCUS_CASE_AFTER kind/state/capture/clicks 10 0 0 0
FOCUS_CASE kind/mode 10 1 0 0
FOCUS_CASE_BEFORE kind/state/capture/clicks 10 104 1 0
ENTER kind/msg/state/clicks 10 8 104 0
ENTER kind/msg/state/clicks 10 243 104 0
LEAVE kind/msg/state/clicks 10 243 104 0
ENTER kind/msg/state/clicks 10 533 8 0
LEAVE kind/msg/state/clicks 10 533 8 0
LEAVE kind/msg/state/clicks 10 8 0 0
FOCUS_CASE_AFTER kind/state/capture/clicks 10 0 0 0
FOCUS_CASE kind/mode 10 2 0 0
FOCUS_CASE_BEFORE kind/state/capture/clicks 10 40 1 0
ENTER kind/msg/state/clicks 10 8 40 0
ENTER kind/msg/state/clicks 10 533 8 0
LEAVE kind/msg/state/clicks 10 533 8 0
LEAVE kind/msg/state/clicks 10 8 0 0
FOCUS_CASE_AFTER kind/state/capture/clicks 10 0 0 0
FOCUS_CASE kind/mode 10 3 0 0
FOCUS_CASE_BEFORE kind/state/capture/clicks 10 12 0 0
ENTER kind/msg/state/clicks 10 8 12 0
ENTER kind/msg/state/clicks 10 243 12 0
LEAVE kind/msg/state/clicks 10 243 8 0
CLICK kind/state/capture/count 10 8 0 1
LEAVE kind/msg/state/clicks 10 8 0 1
FOCUS_CASE_AFTER kind/state/capture/clicks 10 0 0 1
DLGC kind/before/focused/style 11 8192 8192 11
SPACE_DOWN kind/state/capture/clicks 11 44 1 0
SPACE_UP kind/state/capture/clicks 11 8 0 1
HIGHLIGHT kind/state/capture/clicks 11 12 0 0
MOUSE_DOWN kind/state/capture/clicks 11 108 1 0
MOUSE_OUT kind/state/capture/clicks 11 104 1 0
MOUSE_BACK kind/state/capture/clicks 11 108 1 0
CAPTURE_LOST kind/state/capture/clicks 11 8 0 0
ENTER kind/msg/state/clicks 11 256 8 0
ENTER kind/msg/state/clicks 11 243 40 0
LEAVE kind/msg/state/clicks 11 243 44 0
LEAVE kind/msg/state/clicks 11 256 44 0
SECOND_SPACE_DOWN kind/state/capture/clicks 11 44 1 0
ENTER kind/msg/state/clicks 11 8 44 0
ENTER kind/msg/state/clicks 11 243 44 0
LEAVE kind/msg/state/clicks 11 243 40 0
ENTER kind/msg/state/clicks 11 533 8 0
LEAVE kind/msg/state/clicks 11 533 8 0
CLICK kind/state/capture/count 11 8 0 1
LEAVE kind/msg/state/clicks 11 8 0 1
FOCUS_LOST kind/state/capture/clicks 11 0 0 1
FOCUS_CASE kind/mode 11 0 0 0
FOCUS_CASE_BEFORE kind/state/capture/clicks 11 108 1 0
ENTER kind/msg/state/clicks 11 8 108 0
ENTER kind/msg/state/clicks 11 243 108 0
LEAVE kind/msg/state/clicks 11 243 104 0
ENTER kind/msg/state/clicks 11 533 8 0
LEAVE kind/msg/state/clicks 11 533 8 0
LEAVE kind/msg/state/clicks 11 8 0 0
FOCUS_CASE_AFTER kind/state/capture/clicks 11 0 0 0
FOCUS_CASE kind/mode 11 1 0 0
FOCUS_CASE_BEFORE kind/state/capture/clicks 11 104 1 0
ENTER kind/msg/state/clicks 11 8 104 0
ENTER kind/msg/state/clicks 11 243 104 0
LEAVE kind/msg/state/clicks 11 243 104 0
ENTER kind/msg/state/clicks 11 533 8 0
LEAVE kind/msg/state/clicks 11 533 8 0
LEAVE kind/msg/state/clicks 11 8 0 0
FOCUS_CASE_AFTER kind/state/capture/clicks 11 0 0 0
FOCUS_CASE kind/mode 11 2 0 0
FOCUS_CASE_BEFORE kind/state/capture/clicks 11 40 1 0
ENTER kind/msg/state/clicks 11 8 40 0
ENTER kind/msg/state/clicks 11 533 8 0
LEAVE kind/msg/state/clicks 11 533 8 0
LEAVE kind/msg/state/clicks 11 8 0 0
FOCUS_CASE_AFTER kind/state/capture/clicks 11 0 0 0
FOCUS_CASE kind/mode 11 3 0 0
FOCUS_CASE_BEFORE kind/state/capture/clicks 11 12 0 0
ENTER kind/msg/state/clicks 11 8 12 0
ENTER kind/msg/state/clicks 11 243 12 0
LEAVE kind/msg/state/clicks 11 243 8 0
CLICK kind/state/capture/count 11 8 0 1
LEAVE kind/msg/state/clicks 11 8 0 1
FOCUS_CASE_AFTER kind/state/capture/clicks 11 0 0 1
BUTTON_INPUT_DONE 0 0 0 0
